Holes Inv Int (1/um),
0.004533,
0.009821,
0.008418,
0.011785,
0.004910,
0.005892,
0.014731,
0.007366,
0.004910,
0.009821,
0.009821,
0.009821,
0.014731,
0.005357,
0.008418,
0.006547,
0.009821,
0.003466,
0.011785,
0.008418,
0.007366,
0.011785,
0.003928,
0.003928,
0.005892,
0.014731,
0.009821,
0.005357,
0.014731,
0.005357,
0.014731,
0.004910,
0.008418,
0.011785,
0.004910,
0.008418,
0.005357,
0.014731,
0.011785,
0.004533,
0.011785,
0.007366,
0.004533,
0.005892,
0.003683,
0.009821,
0.008418,
0.006547,
0.007366,
0.009821,
0.014731,
0.014731,
0.009821,
0.005357,
0.007366,
0.007366,
0.003683,
0.008418,
0.014731,
0.014731,
0.006547,
0.004533,
0.004209,
0.004533,
0.014731,
0.014731,
0.009821,
0.007366,
0.007366,
0.009821,
0.014731,
0.009821,
0.011785,
0.007366,
0.011785,
0.014731,
0.004533,
0.008418,
0.007366,
0.009821,
0.005892,
0.008418,
0.007366,
0.011785,
0.014731,
0.007366,
0.005892,
0.006547,
0.003101,
0.006547,
0.004533,
0.005892,
0.002946,
0.011785,
0.011785,
0.011785,
0.005357,
0.008418,
0.009821,
0.009821,
0.008418,
0.004910,
0.014731,
0.014731,
0.008418,
0.007366,
0.011785,
0.008418,
0.003466,
0.005357,
0.008418,
0.011785,
0.005892,
0.014731,
0.006547,
0.004910,
0.011785,
0.006547,
0.008418,
0.006547,
0.008418,
0.011785,
0.014731,
0.007366,
0.014731,
0.005892,
0.008418,
0.004533,
0.011785,
0.007366,
0.014731,
0.005892,
0.011785,
0.007366,
0.009821,
0.005892,
0.003683,
0.008418,
0.003274,
0.009821,
0.003683,
0.003101,
0.009821,
0.009821,
0.005892,
0.011785,
0.009821,
0.005892,
0.011785,
0.008418,
0.008418,
0.008418,
0.006547,
0.014731,
0.007366,
0.014731,
0.011785,
0.007366,
0.005892,
0.008418,
0.002562,
0.007366,
0.014731,
0.009821,
0.009821,
0.007366,
0.007366,
0.009821,
0.005892,
0.007366,
0.009821,
0.011785,
0.009821,
0.006547,
0.007366,
0.014731,
0.008418,
0.009821,
0.004533,
0.004910,
0.008418,
0.014731,
0.008418,
0.009821,
0.005357,
0.014731,
0.014731,
0.014731,
0.004910,
0.004209,
0.005357,
0.004209,
0.002806,
0.004533,
0.011785,
0.009821,
0.006547,
0.007366,
0.007366,
0.011785,
0.011785,
0.005892,
0.011785,
0.011785,
0.009821,
0.003683,
0.002266,
0.008418,
0.008418,
0.009821,
0.009821,
0.014731,
0.009821,
0.009821,
0.003928,
0.009821,
0.004910,
0.009821,
0.011785,
0.011785,
0.011785,
0.014731,
0.008418,
0.011785,
0.014731,
0.014731,
0.008418,
0.011785,
0.014731,
0.008418,
0.009821,
0.005892,
0.008418,
0.014731,
0.011785,
0.006547,
0.009821,
0.009821,
0.004209,
0.006547,
0.009821,
0.007366,
0.009821,
0.011785,
0.011785,
0.008418,
0.011785,
0.011785,
0.014731,
0.003466,
0.007366,
0.011785,
0.003466,
0.011785,
0.002806,
0.011785,
0.008418,
0.014731,
0.011785,
0.014731,
0.011785,
0.011785,
0.011785,
0.011785,
0.011785,
0.009821,
0.009821,
0.004910,
0.014731,
0.011785,
0.008418,
0.007366,
0.004910,
0.009821,
0.011785,
0.009821,
0.007366,
0.007366,
0.011785,
0.004910,
0.009821,
0.009821,
0.007366,
0.014731,
0.011785,
0.014731,
0.009821,
0.008418,
0.003683,
0.008418,
0.003928,
0.011785,
0.003683,
0.004910,
0.014731,
0.011785,
0.011785,
0.009821,
0.005892,
0.009821,
0.014731,
0.014731,
0.004910,
0.014731,
0.009821,
0.006547,
0.014731,
0.008418,
0.007366,
0.004533,
0.014731,
0.008418,
0.011785,
0.009821,
0.011785,
0.014731,
0.011785,
0.011785,
0.011785,
0.009821,
0.004533,
0.008418,
0.005892,
0.008418,
0.011785,
0.014731,
0.014731,
0.002357,
0.009821,
0.005892,
0.011785,
0.005892,
0.014731,
0.005357,
0.014731,
0.005357,
0.004533,
0.009821,
0.008418,
0.014731,
0.009821,
0.004533,
0.014731,
0.009821,
0.006547,
0.005892,
0.008418,
0.004910,
0.014731,
0.009821,
0.007366,
0.005357,
0.014731,
0.008418,
0.014731,
0.008418,
0.014731,
0.014731,
0.011785,
0.014731,
0.006547,
0.008418,
0.007366,
0.007366,
0.003101,
0.008418,
0.004910,
0.009821,
0.011785,
0.011785,
0.011785,
0.007366,
0.014731,
0.007366,
0.009821,
0.007366,
0.004910,
0.014731,
0.008418,
0.011785,
0.008418,
0.009821,
0.009821,
0.003928,
0.009821,
0.009821,
0.009821,
0.006547,
0.003466,
0.014731,
0.005357,
0.014731,
0.007366,
0.005892,
0.004910,
0.009821,
0.009821,
0.005357,
0.014731,
0.005892,
0.011785,
0.014731,
0.008418,
0.006547,
0.008418,
0.004533,
0.007366,
0.011785,
0.004910,
0.005892,
0.003928,
0.011785,
0.005357,
0.014731,
0.009821,
0.006547,
0.014731,
0.014731,
0.014731,
0.014731,
0.009821,
0.004910,
0.009821,
0.014731,
0.005892,
0.005357,
0.011785,
0.008418,
0.005892,
0.004533,
0.009821,
0.014731,
0.009821,
0.007366,
0.005357,
0.003928,
0.014731,
0.005892,
0.011785,
0.004910,
0.006547,
0.005357,
0.009821,
0.007366,
0.014731,
0.009821,
0.008418,
0.006547,
0.009821,
0.008418,
0.007366,
0.011785,
0.004209,
0.009821,
0.011785,
0.005357,
0.011785,
0.014731,
0.004910,
0.005892,
0.003101,
0.007366,
0.004209,
0.009821,
0.014731,
0.007366,
0.007366,
0.006547,
0.009821,
0.006547,
0.011785,
0.006547,
0.007366,
0.014731,
0.004910,
0.014731,
0.004910,
0.004209,
0.014731,
0.009821,
0.003683,
0.011785,
0.004533,
0.009821,
0.007366,
0.005892,
0.005357,
0.003274,
0.008418,
0.003683,
0.007366,
0.005357,
0.004910,
0.011785,
0.006547,
0.014731,
0.008418,
0.011785,
0.008418,
0.011785,
0.009821,
0.005357,
0.014731,
0.003101,
0.007366,
0.009821,
0.009821,
0.007366,
0.008418,
0.004910,
0.011785,
0.005892,
0.009821,
0.006547,
0.004910,
0.014731,
0.014731,
0.007366,
0.014731,
0.011785,
0.011785,
0.006547,
0.009821,
0.011785,
0.007366,
0.009821,
0.008418,
0.003928,
0.014731,
0.005357,
0.005357,
0.006547,
0.009821,
0.006547,
0.005357,
0.008418,
0.003274,
0.008418,
0.003683,
0.003274,
0.007366,
0.009821,
0.007366,
0.014731,
0.007366,
0.014731,
0.008418,
0.006547,
0.011785,
0.004910,
0.009821,
0.005892,
0.011785,
0.011785,
0.009821,
0.009821,
0.003928,
0.005357,
0.014731,
0.011785,
0.014731,
0.004533,
0.007366,
0.011785,
0.014731,
0.004533,
0.006547,
0.006547,
0.008418,
0.009821,
0.008418,
0.005892,
0.007366,
0.011785,
0.005357,
0.011785,
0.005357,
0.002562,
0.005357,
0.004209,
0.014731,
0.008418,
0.003928,
0.004910,
0.007366,
0.014731,
0.007366,
0.008418,
0.007366,
0.008418,
0.011785,
0.011785,
0.008418,
0.004910,
0.006547,
0.004910,
0.008418,
0.005892,
0.009821,
0.004910,
0.014731,
0.006547,
0.007366,
0.011785,
0.003928,
0.008418,
0.008418,
0.014731,
0.009821,
0.014731,
0.011785,
0.011785,
0.008418,
0.004910,
0.007366,
0.011785,
0.011785,
0.006547,
0.007366,
0.014731,
0.014731,
0.003101,
0.006547,
0.014731,
0.006547,
0.006547,
0.004209,
0.014731,
0.008418,
0.014731,
0.011785,
0.007366,
0.014731,
0.009821,
0.007366,
0.014731,
0.007366,
0.011785,
0.005892,
0.007366,
0.006547,
0.005357,
0.008418,
0.005892,
0.005357,
0.009821,
0.014731,
0.005357,
0.014731,
0.007366,
0.008418,
0.003928,
0.008418,
0.006547,
0.014731,
0.011785,
0.014731,
0.014731,
0.009821,
0.007366,
0.008418,
0.014731,
0.014731,
0.011785,
0.011785,
0.011785,
0.009821,
0.009821,
0.004209,
0.006547,
0.004209,
0.004910,
0.007366,
0.011785,
0.011785,
0.004910,
0.014731,
0.011785,
0.006547,
0.007366,
0.009821,
0.005357,
0.011785,
0.011785,
0.009821,
0.005892,
0.007366,
0.008418,
0.005357,
0.009821,
0.011785,
0.008418,
0.009821,
0.008418,
0.009821,
0.004209,
0.004209,
0.009821,
0.006547,
0.009821,
0.009821,
0.011785,
0.009821,
0.014731,
0.014731,
0.011785,
0.011785,
0.011785,
0.011785,
0.005892,
0.005892,
0.009821,
0.006547,
0.005357,
0.014731,
0.003274,
0.007366,
0.008418,
0.011785,
0.014731,
0.009821,
0.008418,
0.011785,
0.009821,
0.011785,
0.009821,
0.002806,
0.009821,
0.014731,
0.007366,
0.008418,
0.009821,
0.009821,
0.007366,
0.007366,
0.014731,
0.008418,
0.009821,
0.011785,
0.003683,
0.004910,
0.011785,
0.014731,
0.006547,
0.006547,
0.011785,
0.014731,
0.009821,
0.007366,
0.014731,
0.009821,
0.014731,
0.009821,
0.008418,
0.014731,
0.007366,
0.004910,
0.004910,
0.008418,
0.006547,
0.009821,
0.008418,
0.005892,
0.003928,
0.006547,
0.001733,
0.007366,
0.009821,
0.007366,
0.003683,
0.004209,
0.005357,
0.007366,
0.006547,
0.011785,
0.006547,
0.014731,
0.007366,
0.009821,
0.008418,
0.009821,
0.009821,
0.009821,
0.011785,
0.009821,
0.007366,
0.011785,
0.009821,
0.004910,
0.014731,
0.006547,
0.008418,
0.005892,
0.011785,
0.009821,
0.003101,
0.009821,
0.011785,
0.011785,
0.009821,
0.008418,
0.011785,
0.005357,
0.009821,
0.009821,
0.004533,
0.005892,
0.014731,
0.005892,
0.008418,
0.008418,
0.008418,
0.007366,
0.009821,
0.007366,
0.009821,
0.002678,
0.004910,
0.007366,
0.014731,
0.014731,
0.003928,
0.005357,
0.014731,
0.007366,
0.008418,
0.007366,
0.005357,
0.006547,
0.004533,
0.007366,
0.008418,
0.008418,
0.009821,
0.008418,
0.006547,
0.014731,
0.008418,
0.014731,
0.002455,
0.007366,
0.006547,
0.008418,
0.007366,
0.008418,
0.002678,
0.009821,
0.014731,
0.009821,
0.008418,
0.014731,
0.008418,
0.004209,
0.008418,
0.011785,
0.014731,
0.011785,
0.011785,
0.007366,
0.005892,
0.014731,
0.005892,
0.008418,
0.011785,
0.014731,
0.006547,
0.003466,
0.014731,
0.003683,
0.007366,
0.008418,
0.003928,
0.004533,
0.003683,
0.006547,
0.005892,
0.008418,
0.014731,
0.005357,
0.014731,
0.008418,
0.007366,
0.011785,
0.011785,
0.006547,
0.008418,
0.009821,
0.011785,
0.008418,
0.011785,
0.009821,
0.002806,
0.007366,
0.005892,
0.007366,
0.007366,
0.011785,
0.008418,
0.011785,
0.009821,
0.014731,
0.006547,
0.005357,
0.009821,
0.009821,
0.014731,
0.014731,
0.005892,
0.009821,
0.014731,
0.007366,
0.014731,
0.014731,
0.003928,
0.006547,
0.004209,
0.005357,
0.009821,
0.006547,
0.003274,
0.004533,
0.005892,
0.008418,
0.009821,
0.007366,
0.005357,
0.014731,
0.009821,
0.014731,
0.014731,
0.011785,
0.014731,
0.009821,
0.008418,
0.011785,
0.009821,
0.009821,
0.011785,
0.002455,
0.005357,
0.005357,
0.008418,
0.005892,
0.008418,
0.008418,
0.003466,
0.009821,
0.007366,
0.007366,
0.009821,
0.008418,
0.005357,
0.014731,
0.004910,
0.005892,
0.005357,
0.004533,
0.011785,
0.003928,
0.003928,
0.006547,
0.011785,
0.009821,
0.005357,
0.006547,
0.009821,
0.005892,
0.009821,
0.008418,
0.005357,
0.009821,
0.014731,
0.011785,
0.014731,
0.008418,
0.009821,
0.005892,
0.014731,
0.004533,
0.004910,
0.009821,
0.011785,
0.011785,
0.007366,
0.006547,
0.006547,
0.003101,
0.011785,
0.014731,
0.009821,
0.008418,
0.007366,
0.005892,
0.004533,
0.004910,
0.008418,
