Holes Inv Int (1/um),
0.009804,
0.003870,
0.000754,
0.001598,
0.003420,
0.003129,
0.021008,
0.016340,
0.000581,
0.007740,
0.001987,
0.003501,
0.004456,
0.001313,
0.005447,
0.021008,
0.013369,
0.003197,
0.004325,
0.000675,
0.002535,
0.003197,
0.002262,
0.009191,
0.000353,
0.003676,
0.001325,
0.005656,
0.021008,
0.002626,
0.000700,
0.001485,
0.001167,
0.000697,
0.002228,
0.000535,
0.002298,
0.001014,
0.005447,
0.001374,
0.000690,
0.001501,
0.003676,
0.001961,
0.000543,
0.036765,
0.002493,
0.003197,
0.001710,
0.002626,
0.002071,
0.004202,
0.002411,
0.011312,
0.003771,
0.002493,
0.003268,
0.006394,
0.000228,
0.002015,
0.003197,
0.001671,
0.002042,
0.001838,
0.003129,
0.004902,
0.001066,
0.003268,
0.001176,
0.021008,
0.002131,
0.004744,
0.000593,
0.018382,
0.021008,
0.003064,
0.002015,
0.002131,
0.000595,
0.003064,
0.004902,
0.001097,
0.005882,
0.004902,
0.010504,
0.000608,
0.000675,
0.001516,
0.002101,
0.016340,
0.003587,
0.006127,
0.000563,
0.003197,
0.004596,
0.002262,
0.002262,
0.002411,
0.002451,
0.003001,
0.003587,
0.012255,
0.000860,
0.000754,
0.001021,
0.002580,
0.002071,
0.001485,
0.000875,
0.003587,
0.000913,
0.002493,
0.002828,
0.003268,
0.021008,
0.004744,
0.008170,
0.024510,
0.000694,
0.001106,
0.005252,
0.001246,
0.000631,
0.000387,
0.002580,
0.003870,
0.004085,
0.003870,
0.004456,
0.003420,
0.005071,
0.000865,
0.003268,
0.003197,
0.003870,
0.000436,
0.000762,
0.002626,
0.003676,
0.001751,
0.005882,
0.001910,
0.001028,
0.006394,
0.002884,
0.001772,
0.013369,
0.000430,
0.004744,
0.000406,
0.001000,
0.003975,
0.008170,
0.024510,
0.002163,
0.001690,
0.008651,
0.021008,
0.002372,
0.021008,
0.002941,
0.004596,
0.000574,
0.001471,
0.004456,
0.000860,
0.000826,
0.002884,
0.024510,
0.002228,
0.001516,
0.008170,
0.002674,
0.012255,
0.024510,
0.001598,
0.004596,
0.010504,
0.024510,
0.001935,
0.001910,
0.005882,
0.001014,
0.000654,
0.001205,
0.002884,
0.003129,
0.002071,
0.018382,
0.024510,
0.002071,
0.001387,
0.008170,
0.003587,
0.021008,
0.014706,
0.018382,
0.004202,
0.002493,
0.003975,
0.009804,
0.001167,
0.007353,
0.005447,
0.001236,
0.004902,
0.000697,
0.007740,
0.013369,
0.014706,
0.000694,
0.005252,
0.001246,
0.008651,
0.007740,
0.006394,
0.001362,
0.003501,
0.000817,
0.005252,
0.001225,
0.004744,
0.001325,
0.001793,
0.029412,
0.016340,
0.001634,
0.001149,
0.004902,
0.001349,
0.029412,
0.007740,
0.005882,
0.001362,
0.018382,
0.004744,
0.001652,
0.001671,
0.007740,
0.004085,
0.002101,
0.009804,
0.003268,
0.001564,
0.001581,
0.002298,
0.004202,
0.000648,
0.001257,
0.003501,
0.001401,
0.008170,
0.005252,
0.001114,
0.001246,
0.001772,
0.007353,
0.009804,
0.010504,
0.009804,
0.006394,
0.003771,
0.001634,
0.000637,
0.016340,
0.000774,
0.007740,
0.002334,
0.002163,
0.002411,
0.004902,
0.003001,
0.004325,
0.001456,
0.001058,
0.002411,
0.005882,
0.004744,
0.011312,
0.006127,
0.018382,
0.005447,
0.002828,
0.004085,
0.000707,
0.002015,
0.001730,
0.012255,
0.001564,
0.029412,
0.009804,
0.003771,
0.002163,
0.002411,
0.005252,
0.000786,
0.000881,
0.004902,
0.002334,
0.009191,
0.005071,
0.013369,
0.004902,
