Objects Int (um),
577.014000,
475.188000,
84.855000,
339.420000,
746.724000,
593.985000,
475.188000,
254.565000,
186.681000,
424.275000,
390.333000,
135.768000,
152.739000,
390.333000,
627.927000,
118.797000,
254.565000,
356.391000,
407.304000,
916.434000,
186.681000,
763.695000,
661.869000,
84.855000,
543.072000,
458.217000,
746.724000,
780.666000,
305.478000,
390.333000,
203.652000,
84.855000,
271.536000,
101.826000,
390.333000,
967.347000,
1170.999000,
390.333000,
458.217000,
390.333000,
661.869000,
356.391000,
186.681000,
1137.057000,
322.449000,
271.536000,
169.710000,
407.304000,
84.855000,
322.449000,
695.811000,
678.840000,
492.159000,
492.159000,
237.594000,
101.826000,
577.014000,
254.565000,
152.739000,
577.014000,
526.101000,
135.768000,
135.768000,
84.855000,
203.652000,
339.420000,
797.637000,
118.797000,
152.739000,
356.391000,
169.710000,
577.014000,
118.797000,
610.956000,
305.478000,
729.753000,
135.768000,
746.724000,
712.782000,
271.536000,
84.855000,
305.478000,
678.840000,
322.449000,
560.043000,
254.565000,
746.724000,
441.246000,
407.304000,
339.420000,
101.826000,
407.304000,
543.072000,
627.927000,
390.333000,
322.449000,
220.623000,
152.739000,
407.304000,
509.130000,
695.811000,
220.623000,
475.188000,
203.652000,
882.492000,
203.652000,
118.797000,
661.869000,
169.710000,
814.608000,
373.362000,
169.710000,
118.797000,
135.768000,
203.652000,
288.507000,
118.797000,
424.275000,
135.768000,
152.739000,
322.449000,
339.420000,
101.826000,
118.797000,
288.507000,
305.478000,
118.797000,
339.420000,
254.565000,
288.507000,
84.855000,
220.623000,
271.536000,
169.710000,
305.478000,
203.652000,
916.434000,
118.797000,
288.507000,
1103.115000,
577.014000,
271.536000,
152.739000,
475.188000,
152.739000,
661.869000,
322.449000,
118.797000,
475.188000,
526.101000,
577.014000,
339.420000,
322.449000,
237.594000,
118.797000,
407.304000,
610.956000,
271.536000,
424.275000,
237.594000,
593.985000,
1120.086000,
186.681000,
593.985000,
135.768000,
610.956000,
339.420000,
220.623000,
390.333000,
899.463000,
254.565000,
84.855000,
526.101000,
84.855000,
984.318000,
424.275000,
390.333000,
271.536000,
203.652000,
916.434000,
135.768000,
237.594000,
356.391000,
661.869000,
746.724000,
492.159000,
492.159000,
169.710000,
458.217000,
118.797000,
101.826000,
152.739000,
152.739000,
610.956000,
543.072000,
509.130000,
339.420000,
322.449000,
203.652000,
118.797000,
1052.202000,
186.681000,
644.898000,
424.275000,
135.768000,
169.710000,
509.130000,
593.985000,
492.159000,
288.507000,
356.391000,
220.623000,
560.043000,
67.884000,
186.681000,
627.927000,
237.594000,
271.536000,
305.478000,
220.623000,
220.623000,
475.188000,
67.884000,
237.594000,
101.826000,
475.188000,
135.768000,
407.304000,
610.956000,
203.652000,
254.565000,
220.623000,
492.159000,
237.594000,
373.362000,
526.101000,
220.623000,
627.927000,
1170.999000,
67.884000,
390.333000,
203.652000,
67.884000,
101.826000,
84.855000,
203.652000,
560.043000,
577.014000,
407.304000,
67.884000,
560.043000,
169.710000,
831.579000,
458.217000,
169.710000,
644.898000,
84.855000,
390.333000,
101.826000,
84.855000,
254.565000,
407.304000,
526.101000,
475.188000,
356.391000,
695.811000,
627.927000,
203.652000,
509.130000,
254.565000,
254.565000,
339.420000,
220.623000,
152.739000,
339.420000,
560.043000,
237.594000,
101.826000,
560.043000,
526.101000,
407.304000,
84.855000,
390.333000,
203.652000,
373.362000,
101.826000,
186.681000,
152.739000,
186.681000,
814.608000,
593.985000,
1154.028000,
475.188000,
339.420000,
560.043000,
424.275000,
610.956000,
356.391000,
271.536000,
458.217000,
356.391000,
169.710000,
543.072000,
220.623000,
237.594000,
169.710000,
746.724000,
577.014000,
152.739000,
67.884000,
186.681000,
118.797000,
271.536000,
661.869000,
356.391000,
441.246000,
780.666000,
560.043000,
135.768000,
152.739000,
407.304000,
543.072000,
424.275000,
220.623000,
118.797000,
967.347000,
152.739000,
118.797000,
627.927000,
509.130000,
101.826000,
271.536000,
101.826000,
424.275000,
237.594000,
339.420000,
101.826000,
373.362000,
254.565000,
916.434000,
1238.883000,
322.449000,
458.217000,
220.623000,
203.652000,
644.898000,
271.536000,
831.579000,
339.420000,
305.478000,
186.681000,
169.710000,
339.420000,
220.623000,
169.710000,
169.710000,
152.739000,
237.594000,
186.681000,
695.811000,
220.623000,
169.710000,
373.362000,
577.014000,
339.420000,
356.391000,
101.826000,
424.275000,
407.304000,
356.391000,
237.594000,
1187.970000,
186.681000,
135.768000,
373.362000,
84.855000,
373.362000,
152.739000,
678.840000,
203.652000,
118.797000,
593.985000,
118.797000,
220.623000,
288.507000,
237.594000,
577.014000,
407.304000,
746.724000,
118.797000,
254.565000,
373.362000,
475.188000,
695.811000,
220.623000,
577.014000,
322.449000,
390.333000,
475.188000,
186.681000,
1238.883000,
322.449000,
509.130000,
169.710000,
118.797000,
356.391000,
118.797000,
186.681000,
356.391000,
339.420000,
118.797000,
169.710000,
152.739000,
237.594000,
848.550000,
220.623000,
152.739000,
390.333000,
678.840000,
814.608000,
356.391000,
644.898000,
135.768000,
237.594000,
627.927000,
661.869000,
118.797000,
101.826000,
186.681000,
101.826000,
390.333000,
135.768000,
644.898000,
220.623000,
84.855000,
254.565000,
373.362000,
186.681000,
288.507000,
288.507000,
220.623000,
526.101000,
424.275000,
135.768000,
458.217000,
560.043000,
424.275000,
475.188000,
627.927000,
220.623000,
560.043000,
220.623000,
84.855000,
288.507000,
356.391000,
339.420000,
1170.999000,
322.449000,
661.869000,
118.797000,
237.594000,
220.623000,
1069.173000,
135.768000,
356.391000,
339.420000,
67.884000,
695.811000,
356.391000,
373.362000,
831.579000,
475.188000,
322.449000,
288.507000,
220.623000,
220.623000,
220.623000,
152.739000,
729.753000,
169.710000,
135.768000,
118.797000,
356.391000,
288.507000,
186.681000,
390.333000,
186.681000,
203.652000,
644.898000,
560.043000,
254.565000,
152.739000,
797.637000,
152.739000,
526.101000,
560.043000,
1052.202000,
593.985000,
237.594000,
543.072000,
220.623000,
118.797000,
254.565000,
339.420000,
135.768000,
203.652000,
390.333000,
593.985000,
135.768000,
118.797000,
560.043000,
186.681000,
254.565000,
356.391000,
882.492000,
424.275000,
169.710000,
305.478000,
101.826000,
254.565000,
322.449000,
322.449000,
1340.709000,
305.478000,
135.768000,
577.014000,
237.594000,
186.681000,
118.797000,
101.826000,
695.811000,
118.797000,
203.652000,
475.188000,
424.275000,
509.130000,
84.855000,
67.884000,
475.188000,
135.768000,
101.826000,
424.275000,
152.739000,
67.884000,
152.739000,
627.927000,
101.826000,
118.797000,
610.956000,
407.304000,
101.826000,
390.333000,
661.869000,
865.521000,
356.391000,
118.797000,
305.478000,
101.826000,
169.710000,
322.449000,
152.739000,
220.623000,
305.478000,
118.797000,
695.811000,
84.855000,
865.521000,
339.420000,
135.768000,
593.985000,
339.420000,
152.739000,
237.594000,
390.333000,
288.507000,
118.797000,
356.391000,
441.246000,
712.782000,
203.652000,
271.536000,
237.594000,
135.768000,
271.536000,
712.782000,
288.507000,
186.681000,
152.739000,
84.855000,
135.768000,
305.478000,
288.507000,
339.420000,
475.188000,
84.855000,
135.768000,
424.275000,
593.985000,
220.623000,
118.797000,
288.507000,
203.652000,
322.449000,
169.710000,
220.623000,
135.768000,
373.362000,
84.855000,
1103.115000,
84.855000,
84.855000,
169.710000,
695.811000,
729.753000,
390.333000,
169.710000,
84.855000,
407.304000,
84.855000,
288.507000,
254.565000,
220.623000,
458.217000,
441.246000,
101.826000,
610.956000,
101.826000,
339.420000,
118.797000,
577.014000,
899.463000,
390.333000,
152.739000,
67.884000,
169.710000,
101.826000,
424.275000,
441.246000,
729.753000,
373.362000,
254.565000,
84.855000,
254.565000,
814.608000,
560.043000,
390.333000,
118.797000,
220.623000,
288.507000,
441.246000,
135.768000,
763.695000,
933.405000,
254.565000,
254.565000,
220.623000,
220.623000,
458.217000,
458.217000,
101.826000,
220.623000,
322.449000,
271.536000,
118.797000,
152.739000,
67.884000,
135.768000,
763.695000,
169.710000,
407.304000,
390.333000,
305.478000,
288.507000,
84.855000,
271.536000,
356.391000,
763.695000,
458.217000,
203.652000,
254.565000,
577.014000,
118.797000,
627.927000,
407.304000,
152.739000,
186.681000,
424.275000,
169.710000,
67.884000,
458.217000,
152.739000,
203.652000,
1018.260000,
203.652000,
237.594000,
220.623000,
322.449000,
373.362000,
169.710000,
610.956000,
695.811000,
458.217000,
305.478000,
271.536000,
237.594000,
339.420000,
118.797000,
695.811000,
984.318000,
254.565000,
101.826000,
475.188000,
237.594000,
203.652000,
186.681000,
441.246000,
118.797000,
220.623000,
322.449000,
220.623000,
577.014000,
1170.999000,
118.797000,
84.855000,
627.927000,
135.768000,
84.855000,
339.420000,
101.826000,
203.652000,
458.217000,
1323.738000,
1086.144000,
203.652000,
458.217000,
441.246000,
288.507000,
424.275000,
543.072000,
203.652000,
271.536000,
950.376000,
186.681000,
237.594000,
288.507000,
661.869000,
848.550000,
271.536000,
339.420000,
1001.289000,
373.362000,
203.652000,
322.449000,
152.739000,
288.507000,
373.362000,
1103.115000,
237.594000,
101.826000,
407.304000,
458.217000,
152.739000,
424.275000,
101.826000,
254.565000,
526.101000,
305.478000,
356.391000,
560.043000,
661.869000,
678.840000,
135.768000,
492.159000,
203.652000,
186.681000,
543.072000,
441.246000,
339.420000,
305.478000,
186.681000,
373.362000,
661.869000,
84.855000,
475.188000,
458.217000,
237.594000,
186.681000,
135.768000,
848.550000,
237.594000,
797.637000,
322.449000,
152.739000,
271.536000,
322.449000,
848.550000,
118.797000,
373.362000,
186.681000,
424.275000,
543.072000,
186.681000,
356.391000,
84.855000,
135.768000,
271.536000,
356.391000,
118.797000,
865.521000,
407.304000,
67.884000,
305.478000,
509.130000,
169.710000,
441.246000,
101.826000,
305.478000,
509.130000,
305.478000,
356.391000,
407.304000,
322.449000,
271.536000,
933.405000,
101.826000,
271.536000,
101.826000,
186.681000,
322.449000,
1035.231000,
220.623000,
288.507000,
526.101000,
526.101000,
84.855000,
67.884000,
984.318000,
288.507000,
84.855000,
135.768000,
84.855000,
84.855000,
984.318000,
746.724000,
254.565000,
101.826000,
101.826000,
203.652000,
186.681000,
254.565000,
288.507000,
237.594000,
610.956000,
169.710000,
424.275000,
186.681000,
475.188000,
509.130000,
220.623000,
67.884000,
356.391000,
135.768000,
118.797000,
237.594000,
424.275000,
492.159000,
356.391000,
373.362000,
237.594000,
526.101000,
220.623000,
475.188000,
101.826000,
288.507000,
526.101000,
305.478000,
84.855000,
203.652000,
220.623000,
118.797000,
118.797000,
475.188000,
186.681000,
373.362000,
118.797000,
254.565000,
118.797000,
627.927000,
661.869000,
305.478000,
203.652000,
746.724000,
560.043000,
101.826000,
916.434000,
373.362000,
101.826000,
271.536000,
1001.289000,
831.579000,
271.536000,
254.565000,
322.449000,
254.565000,
101.826000,
118.797000,
186.681000,
203.652000,
84.855000,
322.449000,
203.652000,
695.811000,
84.855000,
577.014000,
271.536000,
220.623000,
780.666000,
373.362000,
831.579000,
118.797000,
424.275000,
305.478000,
492.159000,
84.855000,
339.420000,
288.507000,
186.681000,
339.420000,
492.159000,
84.855000,
203.652000,
254.565000,
135.768000,
84.855000,
475.188000,
101.826000,
254.565000,
271.536000,
899.463000,
526.101000,
577.014000,
882.492000,
237.594000,
305.478000,
254.565000,
339.420000,
271.536000,
67.884000,
458.217000,
135.768000,
1018.260000,
237.594000,
831.579000,
560.043000,
305.478000,
407.304000,
118.797000,
84.855000,
186.681000,
305.478000,
1018.260000,
101.826000,
203.652000,
254.565000,
288.507000,
288.507000,
220.623000,
627.927000,
288.507000,
186.681000,
780.666000,
101.826000,
169.710000,
305.478000,
407.304000,
441.246000,
339.420000,
475.188000,
288.507000,
441.246000,
101.826000,
712.782000,
339.420000,
560.043000,
84.855000,
203.652000,
322.449000,
339.420000,
763.695000,
305.478000,
1697.100000,
254.565000,
271.536000,
254.565000,
322.449000,
254.565000,
543.072000,
356.391000,
848.550000,
220.623000,
848.550000,
1357.680000,
152.739000,
135.768000,
152.739000,
101.826000,
322.449000,
458.217000,
577.014000,
101.826000,
237.594000,
322.449000,
118.797000,
441.246000,
220.623000,
543.072000,
339.420000,
237.594000,
627.927000,
305.478000,
169.710000,
407.304000,
492.159000,
373.362000,
322.449000,
84.855000,
373.362000,
322.449000,
407.304000,
237.594000,
526.101000,
135.768000,
1069.173000,
186.681000,
356.391000,
560.043000,
67.884000,
661.869000,
458.217000,
678.840000,
220.623000,
492.159000,
305.478000,
475.188000,
390.333000,
661.869000,
322.449000,
814.608000,
271.536000,
271.536000,
593.985000,
780.666000,
458.217000,
424.275000,
458.217000,
288.507000,
118.797000,
475.188000,
237.594000,
390.333000,
831.579000,
695.811000,
101.826000,
220.623000,
237.594000,
203.652000,
169.710000,
84.855000,
186.681000,
237.594000,
746.724000,
169.710000,
118.797000,
118.797000,
322.449000,
950.376000,
220.623000,
118.797000,
373.362000,
458.217000,
169.710000,
1137.057000,
288.507000,
203.652000,
560.043000,
593.985000,
169.710000,
169.710000,
526.101000,
203.652000,
424.275000,
712.782000,
67.884000,
407.304000,
322.449000,
203.652000,
322.449000,
1663.158000,
271.536000,
373.362000,
407.304000,
220.623000,
305.478000,
220.623000,
492.159000,
271.536000,
203.652000,
441.246000,
152.739000,
322.449000,
984.318000,
390.333000,
220.623000,
203.652000,
593.985000,
152.739000,
101.826000,
492.159000,
407.304000,
390.333000,
118.797000,
135.768000,
254.565000,
933.405000,
237.594000,
135.768000,
458.217000,
373.362000,
526.101000,
475.188000,
101.826000,
84.855000,
186.681000,
356.391000,
526.101000,
288.507000,
220.623000,
271.536000,
135.768000,
220.623000,
458.217000,
271.536000,
67.884000,
407.304000,
763.695000,
84.855000,
458.217000,
203.652000,
526.101000,
356.391000,
101.826000,
1035.231000,
84.855000,
84.855000,
339.420000,
441.246000,
169.710000,
152.739000,
220.623000,
169.710000,
322.449000,
254.565000,
661.869000,
67.884000,
203.652000,
356.391000,
67.884000,
1035.231000,
373.362000,
441.246000,
101.826000,
373.362000,
237.594000,
118.797000,
526.101000,
441.246000,
254.565000,
101.826000,
152.739000,
101.826000,
135.768000,
101.826000,
678.840000,
101.826000,
288.507000,
509.130000,
271.536000,
305.478000,
135.768000,
101.826000,
390.333000,
84.855000,
118.797000,
1238.883000,
373.362000,
203.652000,
271.536000,
135.768000,
322.449000,
84.855000,
712.782000,
84.855000,
424.275000,
780.666000,
203.652000,
509.130000,
169.710000,
526.101000,
152.739000,
118.797000,
373.362000,
543.072000,
84.855000,
67.884000,
135.768000,
152.739000,
475.188000,
322.449000,
169.710000,
203.652000,
237.594000,
118.797000,
475.188000,
186.681000,
254.565000,
695.811000,
339.420000,
339.420000,
101.826000,
1086.144000,
305.478000,
373.362000,
152.739000,
288.507000,
220.623000,
288.507000,
288.507000,
271.536000,
152.739000,
271.536000,
152.739000,
152.739000,
526.101000,
339.420000,
322.449000,
254.565000,
101.826000,
373.362000,
186.681000,
288.507000,
84.855000,
101.826000,
373.362000,
729.753000,
271.536000,
220.623000,
661.869000,
288.507000,
186.681000,
356.391000,
101.826000,
101.826000,
543.072000,
135.768000,
729.753000,
424.275000,
237.594000,
712.782000,
526.101000,
152.739000,
101.826000,
390.333000,
373.362000,
152.739000,
407.304000,
135.768000,
593.985000,
237.594000,
118.797000,
560.043000,
135.768000,
526.101000,
441.246000,
678.840000,
203.652000,
458.217000,
322.449000,
1137.057000,
305.478000,
339.420000,
237.594000,
254.565000,
254.565000,
254.565000,
254.565000,
373.362000,
203.652000,
203.652000,
339.420000,
543.072000,
288.507000,
271.536000,
254.565000,
118.797000,
118.797000,
695.811000,
254.565000,
780.666000,
814.608000,
305.478000,
152.739000,
118.797000,
475.188000,
339.420000,
1001.289000,
101.826000,
186.681000,
203.652000,
152.739000,
101.826000,
577.014000,
458.217000,
220.623000,
101.826000,
475.188000,
729.753000,
135.768000,
407.304000,
67.884000,
339.420000,
593.985000,
186.681000,
780.666000,
101.826000,
712.782000,
933.405000,
169.710000,
373.362000,
237.594000,
678.840000,
271.536000,
203.652000,
627.927000,
729.753000,
441.246000,
118.797000,
118.797000,
169.710000,
288.507000,
390.333000,
288.507000,
339.420000,
560.043000,
288.507000,
543.072000,
288.507000,
288.507000,
169.710000,
492.159000,
356.391000,
220.623000,
882.492000,
67.884000,
254.565000,
152.739000,
135.768000,
271.536000,
101.826000,
101.826000,
118.797000,
424.275000,
373.362000,
661.869000,
407.304000,
135.768000,
152.739000,
356.391000,
560.043000,
84.855000,
644.898000,
101.826000,
373.362000,
695.811000,
152.739000,
84.855000,
407.304000,
101.826000,
203.652000,
84.855000,
644.898000,
135.768000,
882.492000,
84.855000,
390.333000,
339.420000,
356.391000,
135.768000,
118.797000,
135.768000,
322.449000,
661.869000,
407.304000,
135.768000,
339.420000,
848.550000,
644.898000,
1187.970000,
254.565000,
407.304000,
865.521000,
1306.767000,
186.681000,
254.565000,
237.594000,
339.420000,
169.710000,
237.594000,
407.304000,
390.333000,
271.536000,
135.768000,
67.884000,
237.594000,
118.797000,
1069.173000,
610.956000,
101.826000,
475.188000,
135.768000,
339.420000,
543.072000,
67.884000,
84.855000,
797.637000,
305.478000,
712.782000,
220.623000,
118.797000,
390.333000,
84.855000,
237.594000,
101.826000,
661.869000,
865.521000,
814.608000,
203.652000,
101.826000,
339.420000,
135.768000,
67.884000,
135.768000,
390.333000,
899.463000,
135.768000,
322.449000,
1052.202000,
526.101000,
1120.086000,
254.565000,
254.565000,
220.623000,
593.985000,
407.304000,
797.637000,
186.681000,
84.855000,
254.565000,
118.797000,
305.478000,
424.275000,
288.507000,
305.478000,
373.362000,
339.420000,
101.826000,
237.594000,
543.072000,
101.826000,
848.550000,
152.739000,
475.188000,
373.362000,
543.072000,
101.826000,
271.536000,
356.391000,
933.405000,
322.449000,
627.927000,
339.420000,
152.739000,
441.246000,
254.565000,
560.043000,
118.797000,
509.130000,
152.739000,
237.594000,
356.391000,
356.391000,
67.884000,
152.739000,
101.826000,
271.536000,
1137.057000,
644.898000,
729.753000,
458.217000,
933.405000,
135.768000,
356.391000,
254.565000,
169.710000,
509.130000,
101.826000,
237.594000,
729.753000,
186.681000,
84.855000,
288.507000,
101.826000,
373.362000,
101.826000,
390.333000,
220.623000,
220.623000,
288.507000,
271.536000,
101.826000,
84.855000,
203.652000,
475.188000,
101.826000,
1086.144000,
390.333000,
475.188000,
526.101000,
101.826000,
271.536000,
305.478000,
746.724000,
118.797000,
322.449000,
1866.810000,
237.594000,
593.985000,
84.855000,
169.710000,
135.768000,
186.681000,
237.594000,
186.681000,
339.420000,
84.855000,
322.449000,
220.623000,
492.159000,
509.130000,
509.130000,
407.304000,
101.826000,
1170.999000,
526.101000,
458.217000,
169.710000,
84.855000,
356.391000,
101.826000,
220.623000,
101.826000,
237.594000,
729.753000,
84.855000,
67.884000,
186.681000,
712.782000,
390.333000,
203.652000,
407.304000,
424.275000,
237.594000,
203.652000,
186.681000,
458.217000,
84.855000,
509.130000,
475.188000,
373.362000,
475.188000,
627.927000,
84.855000,
339.420000,
271.536000,
746.724000,
84.855000,
305.478000,
492.159000,
1187.970000,
1001.289000,
101.826000,
169.710000,
152.739000,
101.826000,
407.304000,
135.768000,
373.362000,
169.710000,
322.449000,
237.594000,
271.536000,
475.188000,
492.159000,
339.420000,
84.855000,
780.666000,
305.478000,
356.391000,
254.565000,
577.014000,
339.420000,
101.826000,
135.768000,
84.855000,
152.739000,
186.681000,
882.492000,
67.884000,
763.695000,
186.681000,
390.333000,
220.623000,
152.739000,
458.217000,
458.217000,
322.449000,
220.623000,
356.391000,
84.855000,
254.565000,
186.681000,
152.739000,
169.710000,
322.449000,
560.043000,
763.695000,
644.898000,
1001.289000,
67.884000,
305.478000,
203.652000,
169.710000,
322.449000,
1408.593000,
627.927000,
288.507000,
152.739000,
271.536000,
152.739000,
390.333000,
1086.144000,
271.536000,
458.217000,
356.391000,
644.898000,
135.768000,
390.333000,
288.507000,
305.478000,
288.507000,
254.565000,
356.391000,
610.956000,
152.739000,
610.956000,
84.855000,
797.637000,
118.797000,
661.869000,
135.768000,
424.275000,
424.275000,
373.362000,
373.362000,
712.782000,
407.304000,
84.855000,
288.507000,
203.652000,
220.623000,
135.768000,
237.594000,
644.898000,
1137.057000,
339.420000,
118.797000,
831.579000,
288.507000,
271.536000,
101.826000,
407.304000,
729.753000,
644.898000,
729.753000,
220.623000,
186.681000,
220.623000,
84.855000,
254.565000,
407.304000,
101.826000,
407.304000,
526.101000,
424.275000,
407.304000,
322.449000,
152.739000,
237.594000,
220.623000,
152.739000,
118.797000,
101.826000,
135.768000,
644.898000,
339.420000,
543.072000,
339.420000,
152.739000,
186.681000,
339.420000,
288.507000,
407.304000,
593.985000,
135.768000,
203.652000,
950.376000,
356.391000,
288.507000,
271.536000,
729.753000,
152.739000,
84.855000,
441.246000,
560.043000,
322.449000,
271.536000,
780.666000,
543.072000,
458.217000,
186.681000,
458.217000,
118.797000,
254.565000,
509.130000,
424.275000,
101.826000,
271.536000,
169.710000,
305.478000,
203.652000,
101.826000,
610.956000,
339.420000,
339.420000,
441.246000,
84.855000,
84.855000,
424.275000,
101.826000,
322.449000,
441.246000,
220.623000,
135.768000,
339.420000,
152.739000,
220.623000,
186.681000,
407.304000,
186.681000,
373.362000,
356.391000,
509.130000,
441.246000,
509.130000,
254.565000,
356.391000,
101.826000,
203.652000,
1001.289000,
458.217000,
169.710000,
322.449000,
288.507000,
441.246000,
220.623000,
288.507000,
492.159000,
237.594000,
101.826000,
475.188000,
577.014000,
254.565000,
288.507000,
118.797000,
627.927000,
288.507000,
118.797000,
509.130000,
186.681000,
644.898000,
254.565000,
509.130000,
186.681000,
169.710000,
84.855000,
237.594000,
169.710000,
322.449000,
339.420000,
678.840000,
186.681000,
237.594000,
288.507000,
424.275000,
101.826000,
254.565000,
152.739000,
118.797000,
407.304000,
475.188000,
390.333000,
84.855000,
305.478000,
203.652000,
661.869000,
356.391000,
186.681000,
220.623000,
950.376000,
373.362000,
84.855000,
67.884000,
237.594000,
67.884000,
950.376000,
152.739000,
1001.289000,
390.333000,
305.478000,
237.594000,
254.565000,
84.855000,
458.217000,
509.130000,
475.188000,
373.362000,
509.130000,
560.043000,
492.159000,
118.797000,
593.985000,
203.652000,
135.768000,
729.753000,
475.188000,
152.739000,
237.594000,
492.159000,
135.768000,
135.768000,
101.826000,
865.521000,
305.478000,
814.608000,
169.710000,
67.884000,
169.710000,
220.623000,
186.681000,
135.768000,
220.623000,
135.768000,
118.797000,
135.768000,
1306.767000,
101.826000,
288.507000,
593.985000,
305.478000,
492.159000,
169.710000,
67.884000,
203.652000,
560.043000,
356.391000,
458.217000,
135.768000,
203.652000,
1018.260000,
356.391000,
254.565000,
305.478000,
118.797000,
288.507000,
288.507000,
220.623000,
271.536000,
135.768000,
492.159000,
441.246000,
492.159000,
424.275000,
543.072000,
1357.680000,
950.376000,
67.884000,
882.492000,
101.826000,
288.507000,
118.797000,
678.840000,
356.391000,
84.855000,
152.739000,
475.188000,
152.739000,
118.797000,
203.652000,
1069.173000,
135.768000,
118.797000,
475.188000,
237.594000,
118.797000,
186.681000,
67.884000,
101.826000,
101.826000,
458.217000,
627.927000,
84.855000,
254.565000,
543.072000,
271.536000,
746.724000,
186.681000,
186.681000,
339.420000,
237.594000,
814.608000,
492.159000,
254.565000,
288.507000,
831.579000,
186.681000,
203.652000,
118.797000,
220.623000,
288.507000,
509.130000,
